<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
3M	D	17/11/17	00:00:00	228.4400000	229.8900000	227.7600000	229.3800000	46986
3M	D	04/12/17	00:00:00	243.5800000	244.1900000	238.5200000	239.2800000	87341
3M	D	05/12/17	00:00:00	239.9150000	240.1600000	237.9600000	238.2500000	48389
3M	D	06/12/17	00:00:00	237.5500000	241.0000000	237.5000000	238.7600000	54887
3M	D	07/12/17	00:00:00	238.4000000	241.1700000	237.9400000	240.3300000	50206
3M	D	08/12/17	00:00:00	240.5900000	240.5900000	237.5200000	238.3200000	34264
3M	D	11/12/17	00:00:00	238.5000000	240.1500000	237.8600000	239.1800000	53666
3M	D	12/12/17	00:00:00	241.0200000	241.0200000	236.1500000	236.4800000	64271
3M	D	13/12/17	00:00:00	236.7700000	239.5300000	236.7100000	239.1800000	86520
3M	D	14/12/17	00:00:00	239.8300000	240.5400000	237.8100000	238.1400000	42858
3M	D	15/12/17	00:00:00	239.2900000	239.4100000	237.6900000	237.9600000	65091
3M	D	18/12/17	00:00:00	239.8100000	240.0000000	237.1600000	238.4500000	72117
3M	D	19/12/17	00:00:00	239.5500000	239.5500000	236.9800000	238.3000000	43595
3M	D	20/12/17	00:00:00	238.1900000	238.4000000	236.5700000	236.9000000	49303
3M	D	21/12/17	00:00:00	236.4000000	236.9200000	234.4600000	234.7900000	51700
3M	D	22/12/17	00:00:00	234.5900000	236.0200000	234.5900000	234.6900000	34766
3M	D	26/12/17	00:00:00	235.2200000	236.1900000	235.2200000	235.4200000	14947
3M	D	27/12/17	00:00:00	235.7300000	236.5000000	235.0100000	236.2100000	20265
3M	D	28/12/17	00:00:00	236.6100000	236.9900000	235.3500000	235.7100000	26900
3M	D	29/12/17	00:00:00	236.3200000	237.0000000	235.6000000	235.7500000	29086
